Company,Quarter,X1,X2,X3,X4,X5,OCF_TA,Interest_Coverage,Debt_Assets,Repo_Rate,Leverage_Repo,Stress_Label,shap_X1,shap_X2,shap_X3,shap_X4,shap_X5,shap_OCF_TA,shap_Interest_Coverage,shap_Debt_Assets,shap_Repo_Rate,shap_Leverage_Repo,predicted_probability,predicted_label,risk_category
Adani Enterprises,2016-09-30,0.4613528080335927,0.6613361824743895,0.0775788457357824,4.476997854253031,0.4186389419162359,0.0717694757391251,2.5563115774674365,0.2980454332791091,5.0,0.1490227166395545,0,-0.139217,-0.614943,-0.388159,-1.408444,-0.603997,-0.351007,-0.970515,-1.058151,0.0,-0.196176,0.0044820337,0,Very Safe
Adani Enterprises,2016-12-31,0.3661816086688422,0.7191816247333738,0.1067267387360282,4.899825851155273,0.4869661358056779,0.0894032612459838,2.682074921570821,0.3732221600831443,5.0,0.1866110800415721,0,-0.167388,-1.455734,-0.404863,-1.346774,-0.347433,-0.209258,-0.949558,-0.956864,0.0,-0.196176,0.0033128525,0,Very Safe
Adani Enterprises,2017-03-31,0.4383824629470577,0.9860995458750488,0.0926330423064844,7.289072347263947,0.496736071085068,0.0859850075066688,3.087825756274392,0.2984837627774421,5.0,0.149241881388721,0,-0.175929,-1.906712,-0.387597,-1.242468,-0.352718,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0028255885,0,Very Safe
Adani Enterprises,2017-06-30,0.4264121528319154,0.9595158993995914,0.1215528440618085,4.905581681780361,0.5296894852475243,0.1291390294198726,3.5953148364627507,0.3251919819281328,5.0,0.1625959909640664,0,-0.175909,-1.892142,-0.391535,-1.273772,-0.311825,-0.164639,-0.899357,-0.870472,0.0,-0.206339,0.0028472007,0,Very Safe
Adani Enterprises,2017-09-30,0.4790487681400945,0.9884439527496516,0.1159062287054894,5.898091696097705,0.5877300206160915,0.103902834011167,4.749227167542483,0.2968388851233626,5.0,0.1484194425616813,0,-0.176161,-1.870159,-0.416086,-1.267631,0.377385,-0.161879,-0.956696,-0.831717,0.0,-0.205603,0.0055902484,0,Very Safe
Adani Enterprises,2017-12-31,0.4004706589079542,1.1971597745308664,0.1394356052053264,9.084486127722252,0.6542544171241865,0.1354081747384819,4.963015115199965,0.3758709885257877,5.0,0.1879354942628938,0,-0.180369,-1.883359,-0.397492,-1.281184,0.679071,-0.169521,-0.950632,-0.805428,0.0,-0.190991,0.007748458,0,Very Safe
Adani Enterprises,2018-03-31,0.3100606231103476,1.131566140924711,0.0945593834423487,5.367997879506459,0.458937607549362,0.0911252267530264,3.384013363888921,0.3950192037795301,5.0,0.197509601889765,0,-0.150831,-1.917888,-0.370138,-1.242468,-0.342631,-0.22005,-0.866869,-0.8633,0.0,-0.20109,0.0028778103,0,Very Safe
Adani Enterprises,2018-06-30,0.4724756906142507,1.0975055470595385,0.1129767666738702,7.574842212313799,0.4968719611349673,0.1100603763009722,3.504358603761128,0.3161201619940004,5.0,0.1580600809970002,0,-0.175929,-1.906712,-0.387597,-1.242468,-0.352718,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0028255885,0,Very Safe
Adani Enterprises,2018-09-30,0.4484870651011046,1.513049071066349,0.1400631673499548,8.800104353168976,0.5061941659871164,0.1451331390391854,5.845062443464617,0.3136350419017406,5.0,0.1568175209508703,0,-0.175909,-1.886836,-0.387597,-1.261807,-0.186524,-0.179418,-0.899357,-0.857956,0.0,-0.20109,0.0033047916,0,Very Safe
Adani Enterprises,2018-12-31,0.4091081903372915,1.4667504070431092,0.1176098288966988,10.05427566490572,0.6491450203029212,0.1117786093344601,3.804403009421259,0.3305779157913261,5.0,0.165288957895663,0,-0.180369,-1.883359,-0.397492,-1.281184,0.679071,-0.169521,-0.950632,-0.805428,0.0,-0.190991,0.007748458,0,Very Safe
Adani Enterprises,2019-03-31,0.5379140995813565,0.9744041010487604,0.0946134413256894,6.084867499678732,0.43046161090086,0.0885015092896003,4.443357427114711,0.2583945452487012,5.0,0.1291972726243506,0,-0.159423,-1.873027,-0.362296,-1.263834,-0.527084,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.0024415036,0,Very Safe
Adani Enterprises,2019-06-30,0.4393171300262691,1.0306069774445108,0.1085851476574076,4.448253732440263,0.4128425628010344,0.1008893460593406,3.717039426414953,0.3460473426942053,5.0,0.1730236713471026,0,-0.159423,-1.873027,-0.362296,-1.263834,-0.47014,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.002584197,0,Very Safe
Adani Enterprises,2019-09-30,0.4933080733856886,1.5166352405542942,0.0852827065991878,6.690877160054546,0.4718999850603819,0.0855519626189503,3.701251919245781,0.2787383214523468,5.0,0.1393691607261734,0,-0.155637,-1.917708,-0.374595,-1.242468,-0.359429,-0.19417,-0.866869,-0.8633,0.0,-0.20109,0.0028778103,0,Very Safe
Adani Enterprises,2019-12-31,0.4442003866423568,1.865021264601591,0.1695664972224574,5.057105800151969,0.647045427550195,0.1864170899382367,5.385824657727325,0.4191252600230036,5.0,0.2095626300115018,0,-0.180369,-1.883359,-0.397492,-1.281184,0.679071,-0.169521,-0.950632,-0.805428,0.0,-0.190991,0.007748458,0,Very Safe
Adani Enterprises,2020-03-31,0.456931198494426,1.2162706530923904,0.0748479548622445,5.186705503839922,0.4038098290548193,0.0718265929279346,2.4844739090568466,0.3062520040760949,5.0,0.1531260020380474,0,-0.159423,-1.868371,-0.362296,-1.259177,-0.479452,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.002584197,0,Very Safe
Adani Enterprises,2020-06-30,0.3755489989205016,1.2199024339125837,0.0890780379380594,6.063341762015278,0.4871295985671853,0.0777377963670201,3.799064715667582,0.3006490726080502,5.0,0.1503245363040251,0,-0.165538,-1.907163,-0.381408,-1.242468,-0.338345,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0029128415,0,Very Safe
Adani Enterprises,2020-09-30,0.2758051555712671,1.643087223985103,0.1627666591104759,5.748461518266501,0.6293253618721838,0.1505778157469004,5.23285432019718,0.3887984216778552,5.0,0.1943992108389276,0,-0.130554,-1.886886,-0.398679,-1.285385,0.693267,-0.160073,-0.961837,-0.807369,0.0,-0.190991,0.008153788,0,Very Safe
Adani Enterprises,2020-12-31,0.3553900168990547,1.2689378235162028,0.1360854940531229,6.328826825847095,0.6089905483748383,0.1467310337121699,3.888145036344976,0.3909591672264373,5.0,0.1954795836132186,0,-0.176161,-1.889572,-0.416086,-1.267631,0.415778,-0.179429,-0.96095,-0.828821,0.0,-0.205603,0.005590651,0,Very Safe
Adani Enterprises,2021-03-31,0.2955268519369844,1.7833739804594606,0.1064560182497053,7.222722743425774,0.437410366841207,0.1135168257395888,3.10977232408952,0.3253899943372544,5.0,0.1626949971686272,0,-0.149092,-1.882053,-0.367972,-1.263834,-0.401656,-0.243765,-0.87219,-0.848064,0.0,-0.20109,0.0027257213,0,Very Safe
Adani Enterprises,2021-06-30,0.4882976507767529,1.5132795882938537,0.1037857561137654,5.350025381725627,0.4313054281024923,0.111190058019435,3.795096762262995,0.3232506011996948,5.0,0.1616253005998474,0,-0.159423,-1.873027,-0.362296,-1.263834,-0.527084,-0.243235,-0.861143,-0.848988,0.0,-0.20109,0.0024415036,0,Very Safe
Adani Enterprises,2021-09-30,0.2348457009360916,1.477117794160968,0.1083839950463621,5.522518078374752,0.4321489921183793,0.1147380312238663,3.3350812971143915,0.4053720653796563,5.0,0.2026860326898281,0,0.004659,-1.930046,-0.380252,-1.255285,-0.406464,-0.230699,-0.876216,-0.845213,0.0,-0.197012,0.003051377,0,Very Safe
Adani Enterprises,2021-12-31,0.324079774811727,2.228433045745235,0.0988752746657352,2.613951019652872,0.4222395311402712,0.0952770902717489,2.4064013632475283,0.4286472294419893,5.0,0.2143236147209946,0,-0.147144,-1.972923,-0.362296,-0.567997,-0.528733,-0.229488,-0.861453,-0.861445,0.0,-0.20109,0.0044733016,0,Very Safe
Adani Enterprises,2022-03-31,0.4403233234793838,7.1161285437040105,0.1193730886456574,6.471471956364546,0.5981615709366476,0.100981758397028,3.584645790986844,0.3057427430282298,5.0,0.1528713715141149,0,-0.176161,-1.874413,-0.416086,-1.267631,0.403516,-0.179429,-0.96095,-0.831717,0.0,-0.205603,0.005590651,0,Very Safe
Adani Enterprises,2022-06-30,0.3253048757842984,1.0494365599203563,0.0910603145442139,4.919894713340191,0.4359734938394464,0.0954040221096912,2.080674522575501,0.407040573582565,5.0,0.2035202867912825,0,-0.149092,-1.882053,-0.367972,-1.263834,-0.401656,-0.243765,-0.87219,-0.848064,0.0,-0.20109,0.0027257213,0,Very Safe
Adani Enterprises,2022-09-30,0.3491276576636027,1.8940852883870896,0.1256743008227427,4.240550791754528,0.475957964494601,0.1321587361144433,4.802795636080508,0.3154753360230798,5.0,0.1577376680115399,0,-0.155637,-1.920486,-0.374595,-1.242468,-0.353872,-0.196949,-0.866869,-0.8633,0.0,-0.20109,0.0028778103,0,Very Safe
Adani Enterprises,2022-12-31,0.3986765543425231,2.742427940014336,0.1009998149948606,5.24381142662637,0.4669023642378567,0.0959720918604983,3.599065497477049,0.3443874731510589,5.0,0.1721937365755294,0,-0.155637,-1.917708,-0.374595,-1.242468,-0.359429,-0.19417,-0.866869,-0.8633,0.0,-0.20109,0.0028778103,0,Very Safe
DHFL,2014-03-31,0.1538492077597528,0.1866131026088517,0.0149657100204352,0.4045148486860365,0.507097467463109,0.0130048660135554,0.2178213887396147,0.7996695264769079,5.0,0.3998347632384539,1,0.442706,1.587766,0.417284,0.620081,-0.095779,0.361566,-0.141414,0.327007,0.0,0.060364,0.9802955,1,Severe Risk
DHFL,2014-06-30,0.2048688631144987,0.1550147878615207,0.0139692188617509,0.3210701761627096,0.4103313837231669,0.0140232176970523,0.1975303622978162,0.685233970078549,5.0,0.3426169850392745,1,0.041586,1.766116,0.347983,0.077141,-0.426755,0.396772,-0.031739,0.305252,0.0,0.051747,0.94560367,1,Severe Risk
DHFL,2014-09-30,0.1611236626512533,0.1765065418218362,0.0314778919533338,0.2955821691242526,0.4151920376697223,0.0257201404236169,0.416862259101218,0.7103418900799474,5.0,0.3551709450399737,1,0.386715,1.721797,0.181591,0.093797,-0.398857,-0.242537,0.511503,0.219864,0.0,0.047514,0.9452571,1,Severe Risk
DHFL,2014-12-31,0.2682434015465509,0.1721852541779262,0.0129032378157956,0.5071241870834565,0.4090466305846774,0.0140564525115774,0.1942361129441981,0.6281011778194872,5.0,0.3140505889097436,1,-0.11787,1.717011,0.32222,0.718478,-0.471272,0.450566,-0.023005,0.002949,0.0,0.007052,0.9494804,1,Severe Risk
DHFL,2015-03-31,0.1754949301729361,0.1735805072974156,0.0152881180919552,0.3289246395970944,0.4039046447890149,0.0142468855878857,0.2214023959453079,0.7394634622825489,5.0,0.3697317311412744,1,-0.085899,1.869628,0.378347,0.139902,-0.479788,0.395589,-0.082938,-0.270561,0.0,-0.035872,0.89621246,1,Severe Risk
DHFL,2015-06-30,0.1402650614170013,0.2331012932295574,0.021199789421664,0.5065523962327995,0.4897058961392675,0.0222655352480836,0.3252840896090251,0.7504175054408984,5.0,0.3752087527204492,1,-0.024878,1.867338,-0.1912,0.693152,-0.305962,-0.340562,0.36321,-0.322825,0.0,-0.065891,0.8807767,1,Severe Risk
DHFL,2015-09-30,0.1349743384474305,0.2024305131044947,0.0157056664953111,0.4396272996623055,0.4252737837659522,0.0146881811055108,0.2020683782463087,0.8356144596333239,5.0,0.4178072298166619,1,-0.007478,1.725267,0.356089,0.581648,-0.527476,0.440013,-0.080642,0.39185,0.0,0.074009,0.96376085,1,Severe Risk
DHFL,2015-12-31,0.2877024236643762,0.2703488713433709,0.0313007588143429,0.7432263543787163,0.5129095057464239,0.0335813812742347,0.5662561485584697,0.6701074653933943,5.0,0.3350537326966971,0,-0.232744,1.233741,0.188546,0.224532,-0.249113,-0.096223,0.243667,0.088671,0.0,0.014257,0.8510369,1,Severe Risk
DHFL,2016-03-31,0.0582662367114732,0.2051611810454732,0.0093712881346554,0.5888734980651477,0.4009523446741022,0.009646756057404,0.1339519353981591,0.7343391011932217,5.0,0.3671695505966108,1,-0.057975,1.87006,0.28244,0.717486,-0.487666,0.343929,-0.070121,-0.179532,0.0,-0.031667,0.9378696,1,Severe Risk
DHFL,2016-06-30,0.2490061084699235,0.2010879750397612,0.0149756409960581,0.8209431650791678,0.4007723491339949,0.0134995411265838,0.2479952075707417,0.6188989687904002,5.0,0.3094494843952001,1,-0.075238,1.818785,0.418068,0.222462,-0.510466,0.37539,0.271589,0.003452,0.0,0.016745,0.9462524,1,Severe Risk
DHFL,2016-09-30,0.0001609726722019,0.3123755102213115,0.0418584853052857,0.4917027527295892,0.6130998306055293,0.0380029430431083,0.5145770937127951,0.7791656045334242,5.0,0.3895828022667121,1,-0.035702,0.754612,0.168799,0.587127,0.596599,0.294052,0.551475,0.260386,0.0,0.05721,0.9724008,1,Severe Risk
DHFL,2016-12-31,0.1709252356319801,0.4184814358268284,0.042193771302517,0.7510820456277487,0.6083520014754078,0.034237692023325,0.6716393004582929,0.8257532597920232,5.0,0.4128766298960116,1,-0.19333,0.341364,0.148271,0.211849,0.521124,-0.084202,0.035897,0.453789,0.0,0.09135,0.8645416,1,Severe Risk
DHFL,2017-03-31,0.2807671565336742,0.2500608266384451,0.0160026431951929,0.4591732677136629,0.4997449871255952,0.0149155147018171,0.2323362065147163,0.7510903687403012,5.0,0.3755451843701506,1,-0.308153,1.776394,0.381588,0.544348,-0.213874,0.439619,0.159461,-0.280644,0.0,-0.058887,0.94088155,1,Severe Risk
DHFL,2017-06-30,0.0717500240414558,0.3489482764762714,0.0185746590180523,0.8019604090237561,0.5438493510819883,0.0204111843988138,0.3666683718302523,0.7029411375565943,5.0,0.3514705687782971,1,-0.073772,0.431197,0.389361,0.088484,0.101576,-0.038113,0.354966,0.082187,0.0,-0.037386,0.8356107,1,Severe Risk
DHFL,2017-09-30,0.1162030239702588,0.221083461368414,0.0276180334025663,0.5403954159344848,0.4126304466786481,0.0269018808422238,0.340310390539723,0.7498250972540932,5.0,0.3749125486270466,1,-0.381834,1.856122,0.190791,0.563732,-0.413431,-0.297812,0.36508,-0.306144,0.0,-0.074328,0.86171395,1,Severe Risk
DHFL,2017-12-31,0.0855546428539397,0.2835295842896758,0.0124798013555746,0.2592190653557907,0.4119004467333151,0.0119757472462465,0.2100003975315822,0.757247096806088,5.0,0.378623548403044,0,-0.210981,1.219655,0.305654,0.011981,-0.569201,0.319622,-0.082194,-0.469089,0.0,-0.121011,0.6752134,1,High Risk
DHFL,2018-03-31,0.179236107655198,0.4128853827629794,0.034123685726957,0.4845582508521289,0.5949510189633044,0.0274759888397793,0.6271752219247164,0.7616937402704831,5.0,0.3808468701352415,0,-0.177951,0.366203,0.131573,0.607302,0.431836,-0.260768,-0.001338,-0.369759,0.0,-0.090458,0.7239348,1,High Risk
DHFL,2018-06-30,0.2083144596673999,0.3297498362081226,0.0423644703773736,0.5970597524913063,0.5686280712532293,0.0422306458121519,0.6899838648469404,0.6814111942374732,5.0,0.3407055971187366,0,0.025744,0.2607,0.171352,0.654914,0.189397,0.341907,-0.119091,0.031075,0.0,-0.021878,0.8654768,1,Severe Risk
DHFL,2018-09-30,0.169782169803583,0.3372796508706818,0.0250410696103981,0.2941038515295315,0.5575603088182242,0.0269030892176011,0.4129399144500695,0.6373371125798682,5.0,0.3186685562899341,0,-0.082907,0.288007,-0.13322,0.094708,0.028216,-0.414051,0.458825,-0.263859,0.0,-0.030087,0.5678429,1,Moderate Risk
DHFL,2018-12-31,0.2816010227503002,0.2948706203330613,0.0288489810139465,0.8338936186333634,0.5182150498927753,0.0309608222597753,0.3500478843158505,0.7822594059550471,5.0,0.3911297029775235,1,-0.275421,0.988536,0.239202,0.260149,-0.178457,0.175518,0.41059,0.302087,0.0,0.022079,0.9065064,1,Severe Risk
DHFL,2019-03-31,0.1966744657592275,0.4561461331810025,0.0448486981621777,0.503343433292894,0.5927909465761384,0.0489338817543527,0.6161272395273226,0.7592358938567196,5.0,0.3796179469283598,0,-0.075928,0.352924,0.143496,0.623192,0.561796,0.451016,0.100925,-0.330925,0.0,-0.07673,0.8886662,1,Severe Risk
DHFL,2019-06-30,0.2299330761531831,0.540699689287416,0.0431712838404172,0.5614259814468975,0.6660336113598909,0.0413013992020873,0.6579857862731007,0.7829430062717467,5.0,0.3914715031358733,0,0.017125,-0.185027,0.165631,0.593958,0.910101,0.467735,-0.030288,0.211368,0.0,0.034622,0.9250238,1,Severe Risk
DHFL,2019-09-30,0.1425947038105431,0.5680366709245216,0.0523223990175381,0.5122447073920666,0.6624682948623077,0.0510174189823164,0.861546475073872,0.8397521109021813,5.0,0.4198760554510906,0,0.089625,-0.47975,0.126023,0.686631,0.872742,0.466068,-0.248254,0.620747,0.0,0.15264,0.93175054,1,Severe Risk
DHFL,2019-12-31,0.1852304467029199,0.3955974250699049,0.0184162747177489,0.4476035585537655,0.4241685960350449,0.0161383263173206,0.2760350870826259,0.6936632729133151,5.0,0.3468316364566575,0,-0.121123,0.476026,0.288775,0.546496,-0.603709,0.525301,0.309798,0.200777,0.0,-0.007569,0.8745931,1,Severe Risk
DHFL,2020-03-31,0.2279452193578075,0.8264587282613888,0.0307887709921005,0.3612543740326986,0.6296109167550182,0.0333960269098779,0.5191608229096024,0.6504852161279957,5.0,0.3252426080639978,0,-0.010816,-2.93297,0.157271,0.505959,0.828496,-0.070841,0.487926,0.09261,0.0,0.087282,0.37106287,0,Low Risk
DHFL,2020-06-30,0.2296528836434913,4.385907621378601,0.0049417354255736,0.8809754693243665,0.5863250915660781,0.0044119716639266,0.1011634881864373,0.6101933185853429,5.0,0.3050966592926714,0,0.013815,-3.062656,0.398699,0.042218,0.538819,0.148078,-0.14805,-0.064706,0.0,0.028895,0.14461681,0,Very Safe
DHFL,2020-09-30,0.1168248348697878,0.9168584011618648,0.0071332210412783,0.2948233210433046,0.4080020318205061,0.0076238464731896,0.0909793162617366,0.7454843034985084,5.0,0.3727421517492542,0,-0.255425,-2.889668,0.242854,0.087379,-0.629435,0.193026,-0.235189,-0.516815,0.0,-0.09864,0.022433951,0,Very Safe
DHFL,2020-12-31,0.2331109554890056,1.5328466794128108,0.0090304398588778,0.615098121429631,0.4646808589831125,0.0088805275675774,0.1069336780548197,0.7770379219351502,5.0,0.3885189609675751,0,-0.133544,-3.198574,0.281423,0.66355,-0.446678,0.180372,-0.293544,0.036887,0.0,-0.044629,0.067401186,0,Very Safe
DHFL,2021-03-31,0.1549347301007897,1.4499115175598212,0.0093726760073952,0.759029580057274,0.4580271667026809,0.0095098478303548,0.1720387481133148,0.6673596226870229,5.0,0.3336798113435114,0,0.340336,-3.206304,0.363568,-0.053461,-0.46583,0.160641,-0.245129,0.085183,0.0,-0.000898,0.06330049,0,Very Safe
DHFL,2021-06-30,0.17489582713656,2.976520931201338,0.005985011193165,0.2314721950738166,0.4536999878357937,0.006031533964879,0.101817187534518,0.7706746261939593,5.0,0.3853373130969796,0,-0.173559,-3.077632,0.295128,0.040884,-0.508788,0.149284,-0.253433,-0.305131,0.0,-0.08338,0.026877979,0,Very Safe
DHFL,2021-09-30,0.1150341189919316,3.7574041608348874,0.0087935693752,0.5437335171255848,0.6031140102142799,0.0090225091894815,0.1497545432673971,0.6054104486520588,5.0,0.3027052243260294,0,-0.27155,-2.916924,0.428931,0.544282,0.567726,0.233723,-0.144066,-0.227208,0.0,-0.007591,0.18766545,0,Very Safe
DHFL,2021-12-31,0.1949444833576528,1.1241460293018612,0.0059564527898363,0.4456258643320676,0.4550919647979473,0.0051896771510464,0.0915356040082509,0.6561201253081821,5.0,0.328060062654091,0,-0.103253,-3.122586,0.354123,0.393529,-0.527825,0.203425,-0.191774,0.289258,0.0,0.109041,0.09375396,0,Very Safe
DHFL,2022-03-31,0.2887429516312004,1.9347190311511548,0.0119499269643581,0.5284738288507927,0.5469389022932657,0.0111078187356025,0.2364583902445299,0.7060941917534695,5.0,0.3530470958767348,0,-0.323286,-3.196266,0.331677,0.458409,-0.007063,0.17962,-0.019384,0.03162,0.0,-0.025323,0.09599211,0,Very Safe
DHFL,2022-06-30,0.1583961549431325,3.735579395211799,0.0079189725446031,0.5826170386506858,0.5548621643721862,0.0073630450898668,0.1763712584138708,0.6077170331356151,5.0,0.3038585165678075,0,0.360428,-3.004273,0.416792,0.674276,0.07508,0.21204,-0.19457,-0.206382,0.0,-0.002866,0.20717286,0,Low Risk
DHFL,2022-09-30,0.2464288248885103,1.9807454547487964,0.0098048470245857,0.9278762560132412,0.5188925771515501,0.0081864474507521,0.1890852049481377,0.6597564092009173,5.0,0.3298782046004586,0,-0.007054,-3.145576,0.381265,0.016199,-0.19668,0.163129,-0.176161,0.278733,0.0,0.096583,0.094307624,0,Very Safe
DHFL,2022-12-31,0.181789866939818,5.452442123188631,0.0075505215903722,0.7704902567078655,0.4885353331123179,0.0078233737235677,0.1359647079891397,0.7201953544872783,5.0,0.3600976772436391,0,-0.181581,-3.216657,0.326475,-0.078362,-0.378457,0.115566,-0.250802,-0.141635,0.0,-0.027972,0.029142039,0,Very Safe
